user_1,user_2,sim
65,12,0.7
65,13,0.6
65,14,0.6
65,15,0.6
65,16,0.5
65,17,0.6
65,18,0.6
65,19,0.6
65,20,0.7
65,21,0.6
65,22,0.6
65,23,0.6
65,24,0.6
65,25,0.6
65,26,0.6
65,27,0.6
65,28,0.7
65,29,0.7
65,30,0.6
65,31,0.6
65,32,0.6
65,33,0.6
65,34,0.6
65,35,0.6
65,36,0.6
65,37,0.7
65,38,0.6
65,39,0.6
65,40,0.6
65,41,0.6
65,42,0.6
65,43,0.6
65,44,0.6
65,45,0.6
65,46,0.6
65,47,0.6
65,48,0.7
65,49,0.6
65,50,0.6
65,51,0.6
65,52,0.6
65,53,0.6
65,54,0.6
65,55,0.6
65,56,0.6
65,57,0.5
65,58,0.6
65,59,0.6
65,60,0.6
65,61,0.6
65,62,0.5
65,63,0.6
65,64,0.6
65,65,0.0
65,66,0.6
65,67,0.6
65,68,0.7
65,69,0.6
65,70,0.6
65,71,0.6
65,72,0.6
65,73,0.6
65,74,0.6
65,75,0.6
65,76,0.6
65,77,0.6
65,78,0.6
65,79,0.6
65,80,0.6
65,81,0.6
65,82,0.6
65,83,0.5
65,84,0.6
65,85,0.7
65,86,0.6
65,87,0.6
65,88,0.6
65,89,0.6
65,90,0.6
65,91,0.6
65,92,0.6
65,93,0.7
65,94,0.5
65,95,0.6
65,96,0.6
65,97,0.5
65,98,0.6
65,99,0.6
65,100,0.6
65,101,0.6
65,102,0.6
65,103,0.6
65,104,0.6
65,105,0.6
65,106,0.6
65,107,0.6
65,108,0.6
65,109,0.6
65,110,0.6
65,111,0.6
65,112,0.6
65,113,0.6
65,114,0.7
65,115,0.6
65,116,0.6
65,117,0.6
65,118,0.6
65,119,0.6
65,120,0.6
65,121,0.6
65,122,0.6
65,123,0.6
65,124,0.6
65,125,0.7
65,126,0.6
65,127,0.5
65,128,0.6
65,129,0.6
65,130,0.6
65,131,0.6
65,132,0.6
65,133,0.6
65,134,0.6
65,135,0.6
65,136,0.6
65,137,0.6
65,138,0.6
65,139,0.6
65,140,0.6
65,141,0.6
65,142,0.6
65,143,0.6
65,144,0.6
65,145,0.6
65,146,0.6
65,147,0.7
65,148,0.5
65,149,0.6
65,150,0.6
65,151,0.7
65,152,0.6
65,153,0.7
65,154,0.6
65,155,0.5
65,156,0.6
65,157,0.6
65,158,0.6
65,159,0.6
65,160,0.7
65,161,0.7
65,162,0.6
65,163,0.5
65,164,0.6
65,165,0.6
65,166,0.6
65,167,0.6
65,168,0.6
65,169,0.7
65,170,0.5
65,171,0.6
65,172,0.6
65,173,0.6
65,174,0.5
65,175,0.5
65,176,0.7
65,177,0.6
65,178,0.6
65,179,0.6
65,180,0.6
65,181,0.6
65,182,0.5
65,183,0.6
65,184,0.7
65,185,0.6
65,186,0.6
65,187,0.6
65,188,0.6
65,189,0.7
65,190,0.7
65,191,0.6
65,192,0.6
65,193,0.6
65,194,0.6
65,195,0.6
65,196,0.5
65,197,0.7
65,198,0.7
65,199,0.7
65,200,0.6
65,201,0.6
65,202,0.7
65,203,0.6
65,204,0.5
65,205,0.6
65,206,0.6
65,207,0.7
65,208,0.6
65,209,0.6
65,210,0.6
65,211,0.7
65,212,0.6
65,213,0.6
65,214,0.6
65,215,0.6
65,216,0.6
65,217,0.6
65,218,0.6
65,219,0.6
65,220,0.6
65,221,0.7
65,222,0.6
65,223,0.6
65,224,0.6
65,225,0.6
65,226,0.7
65,227,0.7
65,228,0.7
65,229,0.6
65,230,0.5
65,231,0.6
65,232,0.6
65,233,0.6
65,234,0.6
65,235,0.6
65,236,0.6
65,237,0.6
65,238,0.6
65,239,0.7
65,240,0.7
65,241,0.6
65,242,0.6
65,243,0.6
65,244,0.6
65,245,0.6
65,246,0.6
65,247,0.6
65,248,0.7
65,249,0.6
65,250,0.6
65,251,0.6
65,252,0.6
65,253,0.6
65,254,0.5
65,255,0.6
65,256,0.7
65,257,0.5
65,258,0.6
65,259,0.6
65,260,0.6
65,261,0.6
65,262,0.5
65,263,0.6
65,264,0.6
65,265,0.6
65,266,0.7
65,267,0.6
65,268,0.6
65,269,0.6
65,270,0.5
65,271,0.6
65,272,0.6
65,273,0.6
65,274,0.7
65,275,0.6
65,276,0.6
65,277,0.6
65,278,0.6
65,279,0.6
65,280,0.6
65,281,0.5
65,282,0.6
65,283,0.7
65,284,0.6
65,285,0.6
65,286,0.6
65,287,0.6
65,288,0.6
65,289,0.7
65,290,0.6
65,291,0.6
66,0,0.6
66,1,0.6
66,2,0.6
66,3,0.7
66,4,0.7
66,5,0.7
66,6,0.6
66,7,0.6
66,8,0.7
66,9,0.6
66,10,0.7
66,11,0.6
66,12,0.7
66,13,0.7
66,14,0.6
66,15,0.6
66,16,0.6
66,17,0.7
66,18,0.6
66,19,0.6
66,20,0.7
66,21,0.6
66,22,0.6
66,23,0.6
66,24,0.6
66,25,0.6
66,26,0.7
66,27,0.6
66,28,0.7
66,29,0.7
66,30,0.6
66,31,0.7
66,32,0.7
66,33,0.6
66,34,0.7
66,35,0.6
66,36,0.6
66,37,0.7
66,38,0.7
66,39,0.7
66,40,0.6
66,41,0.7
66,42,0.7
66,43,0.6
66,44,0.6
66,45,0.6
66,46,0.6
66,47,0.6
66,48,0.6
66,49,0.6
66,50,0.6
66,51,0.6
66,52,0.6
66,53,0.7
66,54,0.6
66,55,0.6
66,56,0.7
66,57,0.7
66,58,0.6
66,59,0.7
66,60,0.6
66,61,0.7
66,62,0.6
66,63,0.6
66,64,0.6
66,65,0.6
66,66,0.0
66,67,0.6
66,68,0.6
66,69,0.7
66,70,0.6
66,71,0.7
66,72,0.7
66,73,0.7
66,74,0.6
66,75,0.6
66,76,0.6
66,77,0.7
66,78,0.7
66,79,0.7
66,80,0.7
66,81,0.6
66,82,0.6
66,83,0.6
66,84,0.6
66,85,0.7
66,86,0.6
66,87,0.6
66,88,0.6
66,89,0.7
66,90,0.7
66,91,0.7
66,92,0.7
66,93,0.7
66,94,0.7
66,95,0.6
66,96,0.6
66,97,0.6
66,98,0.6
66,99,0.6
66,100,0.6
66,101,0.7
66,102,0.6
66,103,0.6
66,104,0.6
66,105,0.6
66,106,0.6
66,107,0.7
66,108,0.6
66,109,0.7
66,110,0.6
66,111,0.6
66,112,0.6
66,113,0.6
66,114,0.6
66,115,0.6
66,116,0.5
66,117,0.7
66,118,0.6
66,119,0.6
66,120,0.7
66,121,0.7
66,122,0.6
66,123,0.6
66,124,0.7
66,125,0.7
66,126,0.6
66,127,0.7
66,128,0.6
66,129,0.6
66,130,0.7
66,131,0.7
66,132,0.7
66,133,0.6
66,134,0.5
66,135,0.6
66,136,0.6
66,137,0.7
66,138,0.6
66,139,0.6
66,140,0.6
66,141,0.7
66,142,0.7
66,143,0.7
66,144,0.7
66,145,0.6
66,146,0.6
66,147,0.7
66,148,0.6
66,149,0.7
66,150,0.7
66,151,0.7
66,152,0.6
66,153,0.7
66,154,0.6
66,155,0.6
66,156,0.6
66,157,0.6
66,158,0.6
66,159,0.6
66,160,0.6
66,161,0.6
66,162,0.7
66,163,0.6
66,164,0.6
66,165,0.7
66,166,0.6
66,167,0.6
66,168,0.6
66,169,0.7
66,170,0.6
66,171,0.7
66,172,0.6
66,173,0.6
66,174,0.7
66,175,0.6
66,176,0.6
66,177,0.6
66,178,0.6
66,179,0.6
66,180,0.6
66,181,0.7
66,182,0.6
66,183,0.6
66,184,0.6
66,185,0.7
66,186,0.7
66,187,0.6
66,188,0.7
66,189,0.7
66,190,0.7
66,191,0.6
66,192,0.6
66,193,0.6
66,194,0.6
66,195,0.7
66,196,0.6
66,197,0.6
66,198,0.6
66,199,0.6
66,200,0.7
66,201,0.6
66,202,0.7
66,203,0.7
66,204,0.6
66,205,0.7
66,206,0.7
66,207,0.6
66,208,0.7
66,209,0.7
66,210,0.7
66,211,0.7
66,212,0.6
66,213,0.6
66,214,0.6
66,215,0.6
66,216,0.6
66,217,0.6
66,218,0.7
66,219,0.6
66,220,0.6
66,221,0.6
66,222,0.6
66,223,0.6
66,224,0.6
66,225,0.7
66,226,0.6
66,227,0.7
66,228,0.7
66,229,0.7
66,230,0.6
66,231,0.6
66,232,0.6
66,233,0.6
66,234,0.6
66,235,0.6
66,236,0.7
66,237,0.6
66,238,0.6
66,239,0.6
66,240,0.6
66,241,0.6
66,242,0.6
66,243,0.7
66,244,0.5
66,245,0.7
66,246,0.6
66,247,0.7
66,248,0.7
66,249,0.6
66,250,0.6
66,251,0.6
66,252,0.7
66,253,0.7
66,254,0.6
66,255,0.7
66,256,0.7
66,257,0.6
66,258,0.7
66,259,0.6
66,260,0.6
66,261,0.6
66,262,0.7
66,263,0.6
66,264,0.6
66,265,0.6
66,266,0.7
66,267,0.6
66,268,0.7
66,269,0.6
66,270,0.6
66,271,0.6
66,272,0.7
66,273,0.6
66,274,0.7
66,275,0.6
66,276,0.7
66,277,0.7
66,278,0.6
66,279,0.6
66,280,0.6
66,281,0.6
66,282,0.6
66,283,0.6
66,284,0.6
66,285,0.7
66,286,0.6
66,287,0.7
66,288,0.6
66,289,0.7
66,290,0.6
66,291,0.6
67,0,0.5
67,1,0.6
67,2,0.6
67,3,0.6
67,4,0.6
67,5,0.7
67,6,0.7
67,7,0.6
67,8,0.6
67,9,0.6
67,10,0.6
67,11,0.7
67,12,0.6
67,13,0.7
67,14,0.6
67,15,0.5
67,16,0.6
67,17,0.6
67,18,0.6
67,19,0.6
67,20,0.6
67,21,0.6
67,22,0.6
67,23,0.6
67,24,0.6
67,25,0.6
67,26,0.6
67,27,0.6
67,28,0.6
67,29,0.7
67,30,0.6
67,31,0.7
67,32,0.7
67,33,0.6
67,34,0.6
67,35,0.6
67,36,0.6
67,37,0.6
67,38,0.6
67,39,0.6
67,40,0.6
67,41,0.6
67,42,0.6
67,43,0.6
67,44,0.6
67,45,0.7
67,46,0.7
67,47,0.6
67,48,0.7
67,49,0.6
67,50,0.7
67,51,0.6
67,52,0.7
67,53,0.6
67,54,0.6
67,55,0.6
67,56,0.7
67,57,0.6
67,58,0.6
67,59,0.7
67,60,0.6
67,61,0.7
67,62,0.6
67,63,0.6
67,64,0.6
67,65,0.6
67,66,0.6
67,67,0.0
67,68,0.6
67,69,0.6
67,70,0.6
67,71,0.7
67,72,0.6
67,73,0.6
67,74,0.5
67,75,0.5
67,76,0.6
67,77,0.6
67,78,0.6
67,79,0.7
67,80,0.6
67,81,0.6
67,82,0.6
67,83,0.5
67,84,0.7
67,85,0.6
67,86,0.6
67,87,0.6
67,88,0.7
67,89,0.6
67,90,0.6
67,91,0.6
67,92,0.6
67,93,0.7
67,94,0.6
67,95,0.6
67,96,0.6
67,97,0.6
67,98,0.6
67,99,0.7
67,100,0.6
67,101,0.6
67,102,0.6
67,103,0.7
67,104,0.6
67,105,0.7
67,106,0.7
67,107,0.7
67,108,0.6
67,109,0.6
67,110,0.6
67,111,0.6
67,112,0.6
67,113,0.6
67,114,0.6
67,115,0.6
67,116,0.6
67,117,0.7
67,118,0.6
67,119,0.6
67,120,0.6
67,121,0.6
67,122,0.6
67,123,0.6
67,124,0.6
67,125,0.6
67,126,0.6
67,127,0.7
67,128,0.5
67,129,0.6
67,130,0.6
67,131,0.7
67,132,0.6
67,133,0.6
67,134,0.6
67,135,0.6
67,136,0.6
67,137,0.7
67,138,0.6
67,139,0.6
67,140,0.6
67,141,0.6
67,142,0.6
67,143,0.6
67,144,0.6
67,145,0.6
67,146,0.6
67,147,0.7
67,148,0.6
67,149,0.6
67,150,0.6
67,151,0.7
67,152,0.6
67,153,0.6
67,154,0.6
67,155,0.6
67,156,0.6
67,157,0.6
67,158,0.6
67,159,0.6
67,160,0.6
67,161,0.6
67,162,0.7
67,163,0.6
67,164,0.6
67,165,0.6
67,166,0.5
67,167,0.6
67,168,0.6
67,169,0.7
67,170,0.5
67,171,0.6
67,172,0.6
67,173,0.6
67,174,0.6
67,175,0.6
67,176,0.7
67,177,0.6
67,178,0.6
67,179,0.5
67,180,0.7
67,181,0.6
67,182,0.6
67,183,0.5
67,184,0.7
67,185,0.6
67,186,0.6
67,187,0.6
67,188,0.6
67,189,0.7
67,190,0.6
67,191,0.6
67,192,0.6
67,193,0.6
67,194,0.6
67,195,0.6
67,196,0.5
67,197,0.6
67,198,0.7
67,199,0.6
67,200,0.6
67,201,0.7
67,202,0.7
67,203,0.7
67,204,0.6
67,205,0.7
67,206,0.6
67,207,0.7
67,208,0.6
67,209,0.6
67,210,0.6
67,211,0.6
67,212,0.6
67,213,0.6
67,214,0.6
67,215,0.5
67,216,0.6
67,217,0.6
67,218,0.6
67,219,0.6
67,220,0.7
67,221,0.7
67,222,0.6
67,223,0.6
67,224,0.6
67,225,0.6
67,226,0.6
67,227,0.7
67,228,0.6
67,229,0.6
67,230,0.6
67,231,0.6
67,232,0.6
67,233,0.7
67,234,0.6
67,235,0.6
67,236,0.6
67,237,0.5
67,238,0.6
67,239,0.6
67,240,0.7
67,241,0.5
67,242,0.6
67,243,0.6
67,244,0.6
67,245,0.6
67,246,0.6
67,247,0.7
67,248,0.6
67,249,0.6
67,250,0.7
67,251,0.6
67,252,0.6
67,253,0.6
67,254,0.6
67,255,0.6
67,256,0.7
67,257,0.6
67,258,0.6
67,259,0.7
67,260,0.7
67,261,0.5
67,262,0.6
67,263,0.5
67,264,0.6
67,265,0.6
67,266,0.7
67,267,0.7
67,268,0.7
67,269,0.6
67,270,0.6
67,271,0.6
67,272,0.6
67,273,0.6
67,274,0.6
67,275,0.6
67,276,0.6
67,277,0.7
67,278,0.6
67,279,0.6
67,280,0.6
67,281,0.6
67,282,0.6
67,283,0.6
67,284,0.5
67,285,0.7
67,286,0.6
67,287,0.6
67,288,0.5
67,289,0.6
67,290,0.6
67,291,0.7
68,0,0.6
68,1,0.6
68,2,0.6
68,3,0.6
68,4,0.7
68,5,0.7
68,6,0.7
68,7,0.6
68,8,0.6
68,9,0.6
68,10,0.7
68,11,0.7
68,12,0.7
68,13,0.6
68,14,0.6
68,15,0.6
68,16,0.6
68,17,0.6
68,18,0.6
68,19,0.7
68,20,0.8
68,21,0.6
68,22,0.6
68,23,0.7
68,24,0.6
68,25,0.6
68,26,0.6
68,27,0.6
68,28,0.7
68,29,0.8
68,30,0.6
68,31,0.7
68,32,0.7
68,33,0.6
68,34,0.6
68,35,0.6
68,36,0.6
68,37,0.7
68,38,0.6
68,39,0.6
68,40,0.6
68,41,0.6
68,42,0.8
68,43,0.6
68,44,0.7
68,45,0.6
68,46,0.6
68,47,0.6
68,48,0.7
68,49,0.6
68,50,0.7
68,51,0.6
68,52,0.6
68,53,0.6
68,54,0.6
68,55,0.6
68,56,0.7
68,57,0.6
68,58,0.6
68,59,0.6
68,60,0.7
68,61,0.7
68,62,0.6
68,63,0.7
68,64,0.6
68,65,0.7
68,66,0.6
68,67,0.6
68,68,0.0
68,69,0.7
68,70,0.6
68,71,0.8
68,72,0.7
68,73,0.7
68,74,0.6
68,75,0.6
68,76,0.6
68,77,0.7
68,78,0.6
68,79,0.7
68,80,0.7
68,81,0.6
68,82,0.7
68,83,0.5
68,84,0.6
68,85,0.7
68,86,0.6
68,87,0.6
68,88,0.6
68,89,0.7
68,90,0.7
68,91,0.6
68,92,0.7
68,93,0.7
68,94,0.6
68,95,0.6
68,96,0.7
68,97,0.5
68,98,0.6
68,99,0.6
68,100,0.6
68,101,0.6
68,102,0.6
68,103,0.6
68,104,0.6
68,105,0.7
68,106,0.6
68,107,0.7
68,108,0.6
68,109,0.6
68,110,0.7
68,111,0.7
68,112,0.7
68,113,0.6
68,114,0.8
68,115,0.6
68,116,0.5
68,117,0.7
68,118,0.7
68,119,0.6
68,120,0.7
68,121,0.7
68,122,0.6
68,123,0.6
68,124,0.6
68,125,0.7
68,126,0.6
68,127,0.6
68,128,0.6
68,129,0.6
68,130,0.7
68,131,0.6
68,132,0.6
68,133,0.7
68,134,0.6
68,135,0.7
68,136,0.7
68,137,0.6
68,138,0.6
68,139,0.6
68,140,0.6
68,141,0.6
68,142,0.6
68,143,0.7
68,144,0.6
68,145,0.6
68,146,0.6
68,147,0.7
68,148,0.6
68,149,0.6
68,150,0.7
68,151,0.7
68,152,0.6
68,153,0.7
68,154,0.6
68,155,0.6
68,156,0.6
68,157,0.6
68,158,0.7
68,159,0.6
68,160,0.7
68,161,0.7
68,162,0.8
68,163,0.5
68,164,0.7
68,165,0.7
68,166,0.6
68,167,0.6
68,168,0.6
68,169,0.7
68,170,0.6
68,171,0.7
68,172,0.6
68,173,0.6
68,174,0.7
68,175,0.6
68,176,0.7
68,177,0.6
68,178,0.6
68,179,0.6
68,180,0.6
68,181,0.6
68,182,0.6
68,183,0.6
68,184,0.7
68,185,0.6
68,186,0.7
68,187,0.6
68,188,0.7
68,189,0.7
68,190,0.7
68,191,0.7
68,192,0.6
68,193,0.6
68,194,0.6
68,195,0.6
68,196,0.6
68,197,0.7
68,198,0.7
68,199,0.7
68,200,0.6
68,201,0.7
68,202,0.7
68,203,0.6
68,204,0.6
68,205,0.7
68,206,0.6
68,207,0.7
68,208,0.7
68,209,0.7
68,210,0.7
68,211,0.8
68,212,0.7
68,213,0.7
68,214,0.6
68,215,0.7
68,216,0.6
68,217,0.7
68,218,0.7
68,219,0.6
68,220,0.6
68,221,0.7
68,222,0.6
68,223,0.6
68,224,0.6
68,225,0.6
68,226,0.7
68,227,0.7
68,228,0.7
68,229,0.6
68,230,0.6
68,231,0.7
68,232,0.6
68,233,0.6
68,234,0.6
68,235,0.6
68,236,0.6
68,237,0.6
68,238,0.6
68,239,0.7
68,240,0.7
68,241,0.6
68,242,0.6
68,243,0.7
68,244,0.6
68,245,0.6
68,246,0.6
68,247,0.7
68,248,0.7
68,249,0.7
68,250,0.6
68,251,0.6
68,252,0.6
68,253,0.7
68,254,0.6
68,255,0.6
68,256,0.7
68,257,0.6
68,258,0.7
68,259,0.6
68,260,0.6
68,261,0.6
68,262,0.6
68,263,0.6
68,264,0.6
68,265,0.6
68,266,0.7
68,267,0.6
68,268,0.7
68,269,0.6
68,270,0.6
68,271,0.6
68,272,0.7
68,273,0.6
68,274,0.8
68,275,0.7
68,276,0.7
68,277,0.7
68,278,0.6
68,279,0.7
68,280,0.6
68,281,0.6
68,282,0.6
68,283,0.7
68,284,0.6
68,285,0.7
68,286,0.7
68,287,0.6
68,288,0.6
68,289,0.7
68,290,0.6
68,291,0.6
69,0,0.6
69,1,0.7
69,2,0.7
69,3,0.7
69,4,0.7
69,5,0.8
69,6,0.7
69,7,0.7
69,8,0.7
69,9,0.6
69,10,0.7
69,11,0.7
69,12,0.7
69,13,0.7
69,14,0.6
69,15,0.6
69,16,0.7
69,17,0.7
69,18,0.6
69,19,0.7
69,20,0.7
69,21,0.6
69,22,0.6
69,23,0.6
69,24,0.7
69,25,0.6
69,26,0.7
69,27,0.7
69,28,0.7
69,29,0.8
69,30,0.7
69,31,0.8
69,32,0.8
69,33,0.6
69,34,0.7
69,35,0.7
69,36,0.6
69,37,0.7
69,38,0.7
69,39,0.7
69,40,0.6
69,41,0.7
69,42,0.7
69,43,0.7
69,44,0.6
69,45,0.6
69,46,0.6
69,47,0.6
69,48,0.8
69,49,0.6
69,50,0.8
69,51,0.7
69,52,0.7
69,53,0.7
69,54,0.6
69,55,0.7
69,56,0.7
69,57,0.6
69,58,0.7
69,59,0.8
69,60,0.6
69,61,0.8
69,62,0.7
69,63,0.6
69,64,0.7
69,65,0.6
69,66,0.7
69,67,0.6
69,68,0.7
69,69,0.0
69,70,0.7
69,71,0.7
69,72,0.7
69,73,0.7
69,74,0.6
69,75,0.6
69,76,0.7
69,77,0.8
69,78,0.7
69,79,0.7
69,80,0.7
69,81,0.7
69,82,0.7
69,83,0.6
69,84,0.7
69,85,0.7
69,86,0.6
69,87,0.6
69,88,0.7
69,89,0.8
69,90,0.7
69,91,0.7
69,92,0.7
69,93,0.8
69,94,0.8
69,95,0.7
69,96,0.6
69,97,0.7
69,98,0.7
69,99,0.7
69,100,0.7
69,101,0.7
69,102,0.7
69,103,0.6
69,104,0.7
69,105,0.7
69,106,0.7
69,107,0.8
69,108,0.7
69,109,0.8
69,110,0.6
69,111,0.7
69,112,0.8
69,113,0.6
69,114,0.7
69,115,0.6
69,116,0.6
69,117,0.8
69,118,0.6
69,119,0.7
69,120,0.7
69,121,0.7
69,122,0.7
69,123,0.6
69,124,0.8
69,125,0.6
69,126,0.8
69,127,0.7
69,128,0.6
69,129,0.7
69,130,0.8
69,131,0.7
69,132,0.8
69,133,0.6
69,134,0.6
69,135,0.7
69,136,0.6
69,137,0.8
69,138,0.7
69,139,0.8
69,140,0.7
69,141,0.8
69,142,0.7
69,143,0.7
69,144,0.7
69,145,0.6
69,146,0.7
69,147,0.7
69,148,0.7
69,149,0.7
69,150,0.8
69,151,0.8
69,152,0.7
69,153,0.6
69,154,0.7
69,155,0.7
69,156,0.7
69,157,0.7
69,158,0.7
69,159,0.6
69,160,0.6
69,161,0.7
69,162,0.8
69,163,0.6
69,164,0.6
69,165,0.8
69,166,0.6
69,167,0.6
69,168,0.6
69,169,0.8
69,170,0.7
69,171,0.7
69,172,0.6
69,173,0.7
69,174,0.7
69,175,0.7
69,176,0.7
69,177,0.7
69,178,0.7
69,179,0.6
69,180,0.7
69,181,0.7
69,182,0.6
69,183,0.6
69,184,0.7
69,185,0.7
69,186,0.7
69,187,0.6
69,188,0.7
69,189,0.8
69,190,0.7
69,191,0.7
69,192,0.6
69,193,0.7
69,194,0.7
69,195,0.7
69,196,0.6
69,197,0.6
69,198,0.8
69,199,0.8
69,200,0.7
69,201,0.7
69,202,0.8
69,203,0.8
69,204,0.7
69,205,0.8
69,206,0.7
69,207,0.7
69,208,0.7
69,209,0.6
69,210,0.8
69,211,0.7
69,212,0.7
69,213,0.7
69,214,0.6
69,215,0.7
69,216,0.6
69,217,0.7
69,218,0.6
69,219,0.6
69,220,0.7
69,221,0.7
69,222,0.6
69,223,0.6
69,224,0.7
69,225,0.7
69,226,0.6
69,227,0.7
69,228,0.7
69,229,0.8
69,230,0.7
69,231,0.7
69,232,0.7
69,233,0.6
69,234,0.6
69,235,0.7
69,236,0.8
69,237,0.7
69,238,0.6
69,239,0.7
69,240,0.7
69,241,0.7
69,242,0.7
69,243,0.7
69,244,0.6
69,245,0.7
69,246,0.7
69,247,0.8
69,248,0.8
69,249,0.6
69,250,0.8
69,251,0.6
69,252,0.7
69,253,0.8
69,254,0.6
69,255,0.8
69,256,0.8
69,257,0.6
69,258,0.7
69,259,0.6
69,260,0.6
69,261,0.7
69,262,0.7
69,263,0.6
69,264,0.6
69,265,0.6
69,266,0.8
69,267,0.6
69,268,0.7
69,269,0.6
69,270,0.7
69,271,0.7
69,272,0.8
69,273,0.7
69,274,0.7
69,275,0.6
69,276,0.7
69,277,0.8
69,278,0.7
69,279,0.7
69,280,0.7
69,281,0.7
69,282,0.6
69,283,0.6
69,284,0.6
69,285,0.8
69,286,0.7
69,287,0.7
69,288,0.6
69,289,0.8
69,290,0.7
69,291,0.7
70,0,0.8
70,1,0.6
70,2,0.6
70,3,0.7
70,4,0.6
70,5,0.6
70,6,0.6
70,7,0.7
70,8,0.7
70,9,0.7
70,10,0.6
70,11,0.6
70,12,0.6
70,13,0.7
70,14,0.6
70,15,0.7
70,16,0.6
70,17,0.6
70,18,0.6
70,19,0.6
70,20,0.6
70,21,0.6
70,22,0.6
70,23,0.6
70,24,0.5
70,25,0.7
70,26,0.6
70,27,0.6
70,28,0.6
70,29,0.6
70,30,0.6
70,31,0.6
70,32,0.6
70,33,0.6
70,34,0.5
70,35,0.9
70,36,0.7
70,37,0.6
70,38,0.6
70,39,0.6
70,40,0.9
70,41,0.6
70,42,0.6
70,43,0.6
70,44,0.6
70,45,0.6
70,46,0.6
70,47,0.5
70,48,0.7
70,49,0.8
70,50,0.7
70,51,0.6
70,52,0.6
70,53,0.6
70,54,0.8
70,55,0.6
70,56,0.6
70,57,0.8
70,58,0.7
70,59,0.6
70,60,0.6
70,61,0.6
70,62,0.6
70,63,0.6
70,64,0.5
70,65,0.6
70,66,0.6
70,67,0.6
70,68,0.6
70,69,0.7
70,70,0.0
70,71,0.6
70,72,0.6
70,73,0.7
70,74,0.6
70,75,0.9
70,76,0.6
70,77,0.6
70,78,0.7
70,79,0.6
70,80,0.6
70,81,0.7
70,82,0.5
70,83,0.8
70,84,0.6
70,85,0.6
70,86,0.8
70,87,0.5
70,88,0.6
70,89,0.6
70,90,0.6
70,91,0.6
70,92,0.6
70,93,0.6
70,94,0.7
70,95,0.6
70,96,0.5
70,97,0.5
70,98,0.6
70,99,0.6
70,100,0.6
70,101,0.5
70,102,0.6
70,103,0.6
70,104,0.6
70,105,0.6
70,106,0.6
70,107,0.6
70,108,0.6
70,109,0.7
70,110,0.5
70,111,0.5
70,112,0.6
70,113,0.7
70,114,0.6
70,115,0.6
70,116,0.5
70,117,0.7
70,118,0.5
70,119,0.6
70,120,0.5
70,121,0.6
70,122,0.9
70,123,0.6
70,124,0.6
70,125,0.6
70,126,0.7
70,127,0.6
70,128,0.8
70,129,0.5
70,130,0.7
70,131,0.6
70,132,0.7
70,133,0.5
70,134,0.6
70,135,0.6
70,136,0.6
70,137,0.7
70,138,0.5
70,139,0.7
70,140,0.7
70,141,0.7
70,142,0.5
70,143,0.6
70,144,0.6
70,145,0.6
70,146,0.8
70,147,0.6
70,148,0.6
70,149,0.5
70,150,0.7
70,151,0.7
70,152,0.6
70,153,0.5
70,154,0.6
70,155,0.6
70,156,0.9
70,157,0.6
70,158,0.6
70,159,0.6
70,160,0.5
70,161,0.6
70,162,0.6
70,163,0.6
70,164,0.6
70,165,0.6
70,166,0.9
70,167,0.5
70,168,0.5
70,169,0.6
70,170,0.7
70,171,0.6
70,172,0.8
70,173,0.9
70,174,0.6
70,175,0.6
70,176,0.6
70,177,0.6
70,178,0.6
70,179,0.8
70,180,0.6
70,181,0.7
70,182,0.5
70,183,0.6
70,184,0.5
70,185,0.5
70,186,0.6
70,187,0.5
70,188,0.6
70,189,0.7
70,190,0.6
70,191,0.6
70,192,0.6
70,193,0.6
70,194,0.6
70,195,0.7
70,196,0.8
70,197,0.5
70,198,0.6
70,199,0.6
70,200,0.7
70,201,0.6
70,202,0.6
70,203,0.6
70,204,0.6
70,205,0.6
70,206,0.6
70,207,0.6
70,208,0.6
70,209,0.5
70,210,0.6
70,211,0.5
70,212,0.6
70,213,0.6
70,214,0.9
70,215,0.5
70,216,0.8
70,217,0.6
70,218,0.5
70,219,0.6
70,220,0.6
70,221,0.6
70,222,0.5
70,223,0.7
70,224,0.8
70,225,0.7
70,226,0.5
70,227,0.6
70,228,0.6
70,229,0.6
70,230,0.6
70,231,0.6
70,232,0.5
70,233,0.6
70,234,0.6
70,235,0.6
70,236,0.7
70,237,0.9
70,238,0.6
70,239,0.6
70,240,0.6
70,241,0.8
70,242,0.7
70,243,0.5
70,244,0.5
70,245,0.6
70,246,0.6
70,247,0.6
70,248,0.7
70,249,0.6
70,250,0.7
70,251,0.6
70,252,0.6
70,253,0.6
70,254,0.6
70,255,0.7
70,256,0.6
70,257,0.6
70,258,0.6
70,259,0.6
70,260,0.6
70,261,0.9
70,262,0.6
70,263,0.8
70,264,0.6
70,265,0.6
70,266,0.7
70,267,0.6
70,268,0.6
70,269,0.8
70,270,0.7
70,271,0.6
70,272,0.7
70,273,0.6
70,274,0.6
70,275,0.5
70,276,0.6
70,277,0.7
70,278,0.5
70,279,0.6
70,280,0.8
70,281,0.6
70,282,0.6
70,283,0.6
70,284,0.8
70,285,0.7
70,286,0.6
70,287,0.8
70,288,0.9
70,289,0.6
70,290,0.6
70,291,0.6
71,0,0.6
71,1,0.6
71,2,0.6
71,3,0.6
71,4,0.7
71,5,0.8
71,6,0.7
71,7,0.7
