userId,movieId,rating
45,89,4.0
45,92,3.0
45,311,5.0
45,158,3.0
45,315,4.0
45,103,3.0
45,318,5.0
45,320,4.0
45,221,3.0
45,159,3.0
45,116,3.0
45,224,5.0
45,336,1.0
45,162,5.0
45,338,3.0
45,340,4.0
45,163,3.0
45,341,3.0
45,227,4.0
45,125,4.0
45,229,4.0
45,168,4.0
45,349,3.0
45,169,3.0
45,449,1.0
45,350,3.0
45,355,5.0
45,359,5.0
45,233,5.0
45,234,3.0
45,173,4.0
45,235,4.0
45,368,5.0
45,176,4.0
45,236,1.0
45,178,3.0
45,384,3.0
45,179,2.0
45,237,4.0
45,180,3.0
45,388,3.0
45,239,5.0
45,240,4.0
45,390,4.0
45,243,5.0
45,244,5.0
45,185,5.0
45,187,4.0
45,247,4.0
45,400,5.0
46,265,4.0
46,56,4.0
46,266,4.0
46,3,4.0
46,4,4.0
46,5,4.0
46,268,5.0
46,8,4.0
46,16,4.0
46,272,5.0
46,17,3.0
46,59,5.0
46,18,3.0
46,22,4.0
46,23,4.0
46,203,3.0
46,437,5.0
46,275,4.0
46,34,3.0
46,62,4.0
46,36,3.0
46,37,3.0
46,42,2.0
46,44,4.0
46,66,4.0
46,46,4.0
46,279,3.0
46,52,2.0
46,53,4.0
46,54,4.0
46,67,5.0
46,68,4.0
46,280,5.0
46,55,5.0
46,207,4.0
46,283,5.0
46,284,4.0
46,208,2.0
46,287,3.0
46,69,5.0
46,289,5.0
46,70,5.0
46,290,5.0
46,291,5.0
46,71,4.0
46,292,5.0
46,72,4.0
46,293,5.0
46,73,4.0
46,294,5.0
46,295,5.0
46,210,5.0
46,296,5.0
46,439,4.0
46,75,5.0
46,155,5.0
46,76,4.0
46,77,4.0
46,78,5.0
46,211,4.0
46,298,4.0
46,79,4.0
46,440,2.0
46,301,4.0
46,80,4.0
46,82,5.0
46,212,4.0
46,156,4.0
46,83,5.0
46,84,5.0
46,85,4.0
46,86,5.0
46,305,5.0
46,306,4.0
46,307,5.0
46,308,5.0
46,88,5.0
46,89,3.0
46,90,5.0
46,91,4.0
46,92,5.0
46,93,4.0
46,157,5.0
46,94,5.0
46,95,4.0
46,310,5.0
46,96,5.0
46,311,5.0
46,312,4.0
46,97,4.0
46,213,4.0
46,313,5.0
46,314,3.0
46,158,5.0
46,315,4.0
46,316,5.0
46,98,5.0
46,99,4.0
46,100,5.0
46,317,5.0
46,101,3.0
46,102,4.0
46,103,4.0
46,104,4.0
46,105,5.0
46,214,3.0
46,318,5.0
46,107,3.0
46,319,3.0
46,320,5.0
46,321,3.0
46,221,3.0
46,109,4.0
46,111,2.0
46,112,4.0
46,113,4.0
46,159,2.0
46,216,4.0
46,324,4.0
46,325,4.0
46,329,2.0
46,331,3.0
46,224,5.0
46,335,4.0
46,226,2.0
46,337,4.0
46,338,5.0
46,165,3.0
46,119,5.0
46,120,4.0
46,121,4.0
46,166,5.0
46,122,2.0
46,447,2.0
46,344,4.0
46,125,4.0
46,127,4.0
46,128,4.0
46,130,4.0
46,131,4.0
46,132,4.0
46,346,4.0
46,347,3.0
46,348,4.0
46,349,4.0
46,133,3.0
46,351,1.0
46,355,4.0
46,134,4.0
46,357,5.0
46,136,4.0
46,359,4.0
46,361,3.0
46,362,4.0
46,138,4.0
46,172,4.0
46,140,4.0
46,141,3.0
46,142,4.0
46,233,5.0
46,144,4.0
46,363,4.0
46,145,3.0
46,173,4.0
46,367,4.0
46,235,2.0
46,175,2.0
46,146,4.0
46,370,3.0
46,147,4.0
46,176,2.0
46,371,3.0
46,372,3.0
46,373,4.0
46,374,4.0
46,377,4.0
46,379,4.0
46,394,5.0
47,217,5.0
47,3,4.5
47,271,1.5
47,274,4.5
47,66,4.5
47,51,3.0
47,53,3.0
47,54,5.0
47,206,2.5
47,284,4.5
47,208,2.0
47,302,2.0
47,304,4.0
47,86,4.0
47,91,5.0
47,309,3.5
47,97,4.0
47,319,3.0
47,321,3.5
47,326,4.0
47,223,2.0
47,116,3.0
47,329,3.5
47,333,3.5
47,334,3.5
47,336,4.0
47,162,3.0
47,230,4.5
47,232,4.0
47,233,4.0
47,143,3.5
47,234,5.0
47,364,3.0
47,365,4.0
47,369,4.0
47,375,3.5
47,236,4.0
47,383,4.0
47,240,4.5
47,391,4.0
47,242,4.0
47,243,5.0
47,187,4.0
47,246,4.0
47,189,4.0
47,402,4.0
47,193,4.0
47,250,5.0
47,253,5.0
47,196,3.5
48,261,3.0
48,0,3.5
48,262,3.5
48,263,5.0
48,264,2.0
48,201,3.5
48,265,4.0
48,217,4.0
48,266,3.0
48,3,4.0
48,4,4.5
48,5,4.0
48,267,2.5
48,149,3.5
48,7,3.5
48,268,4.0
48,8,3.0
48,9,3.0
48,11,3.5
48,58,2.0
48,271,2.5
48,13,2.5
48,17,3.5
48,59,3.0
48,273,3.5
48,21,3.5
48,274,4.0
48,22,4.0
48,23,3.0
48,202,3.0
48,203,3.0
48,25,3.0
48,151,3.0
48,26,3.0
48,28,3.0
48,29,4.0
48,30,3.5
48,31,3.5
48,445,3.0
48,32,3.0
48,33,3.0
48,61,3.5
48,34,3.0
48,450,2.5
48,446,1.5
48,62,3.5
48,63,2.5
48,64,3.0
48,65,3.5
48,35,3.5
48,36,3.5
48,37,3.5
48,38,3.0
48,40,2.5
48,41,3.0
48,42,3.5
48,43,4.0
48,45,3.0
48,66,4.0
48,279,3.5
48,48,3.0
48,49,3.5
48,51,3.5
48,52,3.0
48,53,4.0
48,54,4.0
48,153,3.5
48,280,4.0
48,281,3.0
48,438,4.0
48,282,3.0
48,206,2.5
48,284,4.0
48,208,2.5
48,285,2.5
48,286,4.0
48,154,2.5
48,288,3.0
48,452,2.5
48,69,4.5
48,292,3.5
48,295,4.0
48,76,4.0
48,78,3.5
48,211,3.5
48,299,3.0
48,79,4.0
48,440,4.0
48,301,4.0
48,302,3.0
48,81,2.5
48,82,3.0
48,303,4.0
48,156,4.0
48,83,3.0
48,85,4.0
48,304,4.0
48,86,3.5
48,87,4.0
48,88,3.5
48,89,3.0
48,90,4.5
48,91,4.0
48,93,3.5
48,157,4.0
48,94,4.5
48,95,3.5
48,311,5.0
48,312,3.5
48,97,4.0
48,314,1.5
48,158,5.0
48,316,4.5
48,98,4.5
48,99,3.0
48,100,4.0
48,101,3.0
48,102,4.0
48,106,3.0
48,107,4.0
48,319,3.5
48,320,3.5
48,322,3.5
48,111,4.0
48,112,3.0
48,113,4.5
48,323,3.5
48,159,3.5
48,216,3.5
48,324,3.0
48,222,4.0
48,326,3.5
48,115,3.0
48,223,3.0
48,328,3.5
48,116,4.0
48,330,3.0
48,331,3.5
48,224,5.0
48,225,4.0
48,443,3.5
48,335,4.0
48,161,3.5
48,162,3.0
48,337,4.5
48,338,4.0
48,164,4.0
48,118,3.0
48,165,4.0
48,120,4.0
48,121,3.0
48,166,4.0
48,122,3.5
48,447,3.0
48,341,2.5
48,342,2.5
48,227,3.0
48,129,3.5
48,345,3.0
48,130,4.5
48,131,3.0
48,132,3.5
48,346,4.0
48,167,3.5
48,230,4.0
48,231,2.5
48,348,3.0
48,349,3.0
48,133,3.5
48,170,4.0
48,449,3.0
48,350,3.0
48,352,4.0
48,232,3.0
48,354,4.0
48,356,3.5
48,135,1.5
48,358,3.0
48,136,3.0
48,359,3.5
48,137,3.0
48,361,2.5
48,362,3.0
48,138,4.0
48,172,3.5
48,141,3.0
48,233,4.0
48,143,4.0
48,234,3.5
48,364,3.0
48,145,3.0
48,173,4.0
48,367,3.0
48,235,3.0
48,175,3.5
48,146,3.0
48,370,2.5
48,147,2.5
48,176,3.5
48,371,4.0
48,372,3.0
48,373,4.0
48,374,4.0
48,375,3.5
48,377,3.5
48,236,4.5
48,380,2.5
48,177,3.0
48,382,3.0
48,383,3.0
48,237,3.5
48,238,4.0
48,388,3.5
48,239,4.0
48,240,4.0
48,390,3.0
48,392,3.0
48,242,3.0
48,184,3.0
48,393,3.5
48,244,5.0
48,185,2.5
48,394,4.0
48,395,4.0
48,186,3.0
48,187,2.5
48,396,4.0
48,397,4.0
48,246,3.0
48,188,3.0
48,189,3.0
48,247,5.0
48,248,3.5
48,401,5.0
48,403,3.0
48,192,3.0
48,249,2.0
48,193,3.5
48,404,3.0
48,194,4.0
48,250,4.0
48,251,5.0
48,253,4.0
48,255,3.5
48,256,4.5
48,417,3.0
49,148,4.0
49,260,4.0
49,261,4.0
49,435,4.0
49,0,4.0
49,262,5.0
49,263,4.0
49,264,4.0
49,217,3.0
49,56,3.0
49,2,5.0
49,3,3.0
49,267,5.0
49,8,5.0
49,9,3.0
49,269,3.0
49,10,4.0
49,270,5.0
49,11,5.0
49,58,3.0
49,12,4.0
49,13,4.0
49,15,4.0
49,150,5.0
49,444,4.0
49,17,3.0
49,59,4.0
49,20,3.0
49,21,4.0
49,22,5.0
49,203,3.0
49,60,4.0
49,25,5.0
49,151,4.0
49,26,5.0
49,27,4.0
49,28,4.0
49,29,4.0
49,30,3.0
49,31,4.0
49,445,4.0
49,32,5.0
49,33,5.0
49,61,5.0
49,450,4.0
49,62,5.0
49,35,4.0
49,36,5.0
49,277,5.0
49,37,5.0
49,38,5.0
49,39,4.0
49,278,5.0
49,41,4.0
49,42,4.0
49,218,5.0
49,44,4.0
49,45,5.0
49,47,4.0
49,48,5.0
49,49,5.0
49,50,4.0
49,51,5.0
49,52,4.0
49,53,4.0
49,54,5.0
49,152,3.0
49,153,5.0
49,281,4.0
49,282,5.0
49,206,3.0
49,208,5.0
49,209,5.0
49,287,4.0
50,260,3.0
50,435,3.5
50,0,3.5
50,262,4.0
50,265,4.0
50,217,3.5
50,2,4.5
50,3,4.0
50,4,4.0
50,267,3.0
50,7,4.0
50,57,3.5
50,8,4.0
50,10,4.0
50,12,3.0
50,14,4.0
50,150,0.5
50,17,3.5
50,59,4.0
50,21,3.5
50,22,4.5
50,23,3.5
50,203,4.0
50,25,4.0
50,151,3.0
50,276,3.0
50,28,3.5
50,30,3.5
50,31,2.0
50,445,4.5
50,33,3.5
50,61,4.5
50,64,4.0
50,35,2.5
50,36,4.0
50,38,3.5
50,40,4.0
50,42,3.5
50,44,4.0
50,45,3.0
50,66,3.5
50,46,1.0
50,47,3.5
50,48,3.0
50,49,1.5
50,50,2.5
50,51,4.5
50,53,4.0
50,54,4.0
50,152,3.0
50,153,3.0
50,280,5.0
50,281,3.5
50,205,4.0
50,282,3.5
50,284,4.0
50,287,2.5
50,452,3.5
50,294,4.0
50,74,4.0
50,76,4.0
50,77,4.5
50,211,3.5
50,299,3.5
50,79,4.0
50,302,4.0
50,81,4.0
50,82,4.0
50,303,2.5
50,83,4.5
50,84,4.5
50,85,4.5
50,89,4.0
50,93,4.5
50,312,3.5
50,97,4.5
50,100,3.0
50,101,4.5
50,106,5.0
50,107,3.5
50,320,3.0
50,323,3.5
50,159,3.5
50,325,4.0
50,326,3.0
50,115,1.5
50,116,4.0
50,329,3.5
50,330,3.0
50,331,4.0
50,224,4.0
50,332,4.0
50,334,3.5
50,161,3.0
50,226,4.0
50,162,1.5
50,339,1.5
50,163,4.5
50,164,1.0
50,118,2.5
50,165,3.5
50,120,3.5
50,121,4.0
50,126,2.5
50,127,4.0
50,129,3.5
50,130,4.0
50,347,1.5
50,229,4.0
50,348,3.5
50,349,4.0
50,448,3.5
50,170,4.5
50,351,4.0
50,232,5.0
50,353,4.5
50,355,4.5
50,134,2.5
50,357,4.5
50,358,3.5
50,136,1.5
50,359,5.0
50,171,3.0
50,362,1.0
50,138,4.5
50,139,1.0
50,140,4.0
50,141,4.0
50,233,4.0
50,143,4.0
50,144,4.5
50,234,5.0
50,173,3.0
50,365,5.0
50,174,3.5
50,368,0.5
50,146,3.0
50,370,4.5
50,147,4.5
50,371,4.0
50,372,3.5
50,374,3.5
50,236,3.5
50,177,2.0
50,178,3.5
50,384,3.5
50,179,4.0
50,387,0.5
50,238,4.5
50,388,5.0
50,239,4.0
50,240,4.5
50,390,4.5
50,183,4.0
50,184,4.5
50,243,5.0
50,393,4.0
50,244,4.0
50,187,4.0
50,396,4.0
50,397,3.5
50,189,3.0
50,247,4.5
50,400,3.5
50,192,3.5
50,249,4.0
50,193,4.0
50,195,4.0
50,251,4.5
51,263,4.0
51,217,4.0
51,266,4.0
51,3,4.0
51,4,5.0
51,268,4.0
51,59,5.0
51,22,5.0
51,60,4.0
51,33,4.0
51,36,5.0
51,37,4.0
51,38,4.0
51,44,5.0
51,66,4.0
51,51,5.0
51,54,5.0
51,153,3.0
51,280,5.0
51,283,5.0
51,208,4.0
51,288,4.0
51,70,4.0
51,290,5.0
51,291,5.0
51,72,4.0
51,210,5.0
51,76,4.0
51,79,4.0
51,81,4.0
51,83,5.0
51,304,4.0
51,86,5.0
51,87,4.0
51,89,3.0
51,90,5.0
51,91,5.0
51,92,5.0
51,157,5.0
51,311,5.0
51,97,5.0
51,316,5.0
51,101,5.0
51,318,5.0
51,108,4.0
51,221,5.0
51,109,4.0
51,215,4.0
51,110,3.0
51,114,4.0
51,324,3.0
51,326,2.0
51,328,4.0
51,116,4.0
51,329,4.0
51,331,4.0
51,224,5.0
51,225,4.0
51,334,3.0
51,117,5.0
51,339,4.0
51,340,3.0
51,118,4.0
51,342,5.0
51,343,3.0
51,227,5.0
51,124,4.0
51,229,5.0
51,231,4.0
51,449,5.0
51,232,3.0
51,134,3.0
51,135,4.0
51,359,5.0
51,172,5.0
51,142,5.0
51,143,4.0
51,364,4.0
51,365,2.0
51,235,4.0
51,175,4.0
51,236,5.0
51,380,3.0
51,382,5.0
52,200,2.0
52,259,3.0
52,261,5.0
52,263,3.0
52,201,4.0
52,217,4.0
52,266,3.0
52,3,5.0
52,4,4.0
52,6,4.0
52,267,2.0
52,7,5.0
52,268,5.0
52,57,4.0
52,9,1.0
52,269,2.0
52,10,4.0
52,270,4.0
52,58,1.0
52,271,2.0
52,13,2.0
52,14,4.0
52,16,4.0
52,17,2.0
52,59,5.0
52,19,4.0
52,20,4.0
52,273,4.0
52,21,3.0
52,22,5.0
52,202,3.0
52,203,4.0
52,60,3.0
52,276,3.0
52,28,3.0
52,30,3.0
52,445,3.0
52,32,2.0
52,33,2.0
52,63,2.0
52,35,3.0
52,36,3.0
52,38,4.0
52,44,5.0
52,66,4.0
52,46,5.0
52,441,3.0
52,49,4.0
52,50,4.0
52,51,4.0
52,52,5.0
52,53,4.0
52,54,4.0
52,152,4.0
52,68,4.0
52,153,4.0
52,280,5.0
52,281,3.0
52,438,3.0
52,55,3.0
52,282,4.0
52,206,2.0
52,207,5.0
52,283,5.0
52,284,4.0
52,208,3.0
52,286,4.0
52,154,4.0
52,288,4.0
52,69,5.0
52,70,5.0
52,290,5.0
52,291,5.0
52,71,5.0
52,292,5.0
52,72,5.0
52,73,5.0
52,294,5.0
52,295,5.0
52,210,4.0
52,296,4.0
52,439,5.0
52,75,3.0
52,155,5.0
52,76,4.0
52,297,2.0
52,77,3.0
52,78,4.0
52,211,4.0
52,298,4.0
52,79,4.0
52,80,4.0
52,302,4.0
52,81,2.0
52,82,5.0
52,212,5.0
52,303,2.0
52,156,5.0
52,83,4.0
52,84,4.0
52,85,4.0
52,304,5.0
52,86,4.0
52,305,4.0
52,306,5.0
52,307,5.0
52,87,5.0
52,308,4.0
52,88,5.0
52,89,4.0
52,90,4.0
52,91,3.0
52,309,4.0
52,93,4.0
52,157,4.0
52,95,5.0
52,311,5.0
52,312,4.0
52,97,4.0
52,314,4.0
52,158,4.0
52,316,4.0
52,98,4.0
52,99,5.0
52,100,2.0
52,317,5.0
52,101,4.0
52,102,4.0
52,103,4.0
52,106,3.0
52,318,4.0
52,319,2.0
52,320,4.0
52,321,5.0
52,108,3.0
52,221,5.0
52,322,4.0
52,109,3.0
52,215,2.0
52,110,3.0
52,111,1.0
52,113,4.0
52,323,3.0
52,216,5.0
52,160,2.0
52,325,2.0
52,326,4.0
52,115,2.0
52,223,3.0
52,327,2.0
52,328,2.0
52,116,4.0
52,329,3.0
52,330,3.0
52,331,4.0
52,224,4.0
52,225,4.0
52,332,4.0
52,443,3.0
52,334,4.0
52,117,4.0
52,336,2.0
52,161,3.0
52,226,5.0
52,162,3.0
52,337,3.0
52,338,4.0
52,339,4.0
52,340,4.0
52,163,2.0
52,164,5.0
52,118,3.0
52,165,5.0
52,119,3.0
52,120,4.0
52,121,4.0
52,166,4.0
52,122,4.0
52,447,3.0
52,123,3.0
52,341,4.0
52,342,2.0
52,343,2.0
52,344,4.0
52,227,5.0
52,124,2.0
52,125,3.0
52,127,3.0
52,128,4.0
52,129,3.0
52,345,3.0
52,130,5.0
52,131,4.0
52,132,4.0
52,346,4.0
52,228,3.0
52,347,4.0
52,230,4.0
52,231,3.0
52,168,3.0
52,133,3.0
52,448,4.0
52,170,4.0
52,449,4.0
52,350,3.0
52,352,3.0
52,232,4.0
52,356,2.0
52,134,3.0
52,357,4.0
52,360,2.0
52,361,1.0
52,138,4.0
52,172,4.0
52,139,3.0
52,141,3.0
52,142,5.0
52,233,5.0
52,143,4.0
52,144,4.0
52,363,4.0
52,364,3.0
52,145,4.0
52,173,5.0
52,366,5.0
52,367,4.0
52,174,4.0
52,368,2.0
52,369,3.0
52,370,3.0
52,147,2.0
52,371,4.0
52,372,4.0
52,373,5.0
52,374,4.0
52,375,4.0
52,376,2.0
52,178,5.0
52,384,5.0
52,386,3.0
52,394,5.0
53,200,2.5
53,217,3.5
53,266,3.0
53,3,3.5
53,4,4.0
53,149,5.0
53,12,3.0
53,150,2.0
53,21,3.0
53,22,3.5
53,28,4.5
53,30,3.0
53,33,3.0
53,61,3.5
53,35,3.5
53,36,3.5
53,38,3.0
53,41,3.0
53,45,3.0
53,49,3.5
53,51,4.0
53,53,3.5
53,54,4.5
53,153,3.0
53,280,1.5
53,281,3.5
53,282,3.0
53,206,3.0
53,208,3.5
53,70,1.5
53,76,4.0
53,300,4.0
53,80,3.0
53,85,3.5
53,91,3.5
53,97,4.5
53,100,4.5
53,101,4.5
53,214,3.5
53,107,3.0
53,113,4.5
53,323,2.5
53,159,3.5
53,325,3.0
53,223,3.0
53,328,3.5
53,116,4.0
53,330,3.0
53,225,4.0
53,162,3.5
53,340,3.0
53,163,3.5
53,165,4.0
53,119,5.0
53,120,5.0
53,166,3.0
53,122,3.5
53,227,4.0
53,128,4.0
53,132,5.0
53,347,3.0
53,448,3.5
53,449,4.5
53,232,4.5
53,135,3.5
53,137,3.0
53,138,4.0
53,172,4.5
53,140,5.0
53,141,5.0
53,233,3.5
53,143,4.5
53,144,4.5
53,234,3.0
53,145,3.0
53,173,2.0
53,146,4.0
53,370,3.5
53,371,5.0
53,372,3.5
53,374,2.0
53,375,4.0
53,377,5.0
53,379,2.5
53,383,2.5
53,180,3.5
53,389,4.0
53,240,4.5
53,182,2.5
53,184,4.0
53,243,0.5
53,187,4.0
53,397,4.0
53,246,4.0
53,191,5.0
53,250,2.0
53,196,4.0
53,256,1.5
54,200,4.0
54,261,4.0
54,0,3.0
54,262,4.0
54,1,5.0
54,56,5.0
54,2,4.0
54,4,5.0
54,267,4.0
54,7,5.0
54,8,4.0
54,9,3.0
54,10,4.0
54,270,5.0
54,11,3.0
54,14,4.0
54,272,5.0
54,17,3.0
54,19,5.0
54,274,5.0
54,22,5.0
54,23,4.0
54,202,3.0
54,203,5.0
54,60,4.0
54,25,3.0
54,26,4.0
54,28,4.0
54,29,4.0
54,30,4.0
54,33,4.0
54,61,4.0
54,63,3.0
54,64,5.0
54,65,4.0
54,35,3.0
54,36,4.0
54,38,4.0
54,40,5.0
54,43,4.0
54,44,5.0
54,45,3.0
54,46,4.0
54,441,3.0
54,49,3.0
54,50,4.0
54,51,5.0
54,52,4.0
54,53,4.0
54,54,4.0
54,152,4.0
54,153,3.0
54,206,4.0
54,208,5.0
55,200,4.5
55,259,3.0
55,264,4.0
55,3,3.5
55,7,5.0
55,20,3.0
55,274,4.5
55,22,3.0
55,203,3.5
55,27,4.0
55,28,4.0
55,44,5.0
55,66,2.5
55,51,5.0
55,54,3.5
55,209,3.0
55,76,4.5
55,440,4.5
55,85,4.0
55,86,5.0
55,91,5.0
55,94,3.5
55,97,5.0
55,101,5.0
55,106,4.0
55,225,4.0
55,118,4.0
55,120,3.5
55,122,3.0
55,227,4.0
55,168,4.0
55,352,4.0
55,232,5.0
55,136,3.0
55,138,4.0
55,172,4.0
55,233,4.5
55,234,5.0
55,174,4.0
55,235,4.0
55,236,4.5
55,383,3.5
55,237,2.0
55,238,3.0
55,182,5.0
55,243,4.0
55,244,5.0
55,185,3.5
55,395,3.5
55,397,2.5
55,246,3.5
55,247,5.0
55,248,2.5
55,192,4.5
55,404,4.5
55,250,2.0
55,195,3.0
55,251,5.0
55,253,2.0
55,408,4.5
55,410,2.5
55,255,3.0
55,411,4.0
55,198,3.0
55,256,4.0
55,257,3.5
56,200,4.0
56,262,4.0
56,3,4.5
56,4,5.0
56,149,4.0
56,268,4.0
56,8,4.5
56,13,0.5
56,150,5.0
56,444,4.5
56,59,5.0
56,274,4.5
56,22,5.0
56,203,5.0
56,151,4.0
56,28,5.0
56,30,4.0
56,31,2.0
56,64,4.0
56,36,3.5
56,37,5.0
56,38,5.0
56,42,4.0
56,45,4.0
56,48,4.0
56,152,4.0
56,153,3.0
56,280,5.0
56,281,4.0
56,283,5.0
56,208,3.0
56,69,4.5
56,70,4.5
56,290,5.0
56,291,5.0
56,292,5.0
56,72,4.0
56,73,4.5
56,294,2.0
56,296,5.0
56,155,2.5
56,76,4.5
56,77,4.5
56,79,4.5
56,80,4.5
56,302,4.0
56,82,5.0
56,156,4.5
56,83,4.0
56,84,5.0
56,85,4.5
56,305,4.5
56,307,5.0
56,89,4.0
56,90,4.5
56,93,3.5
56,157,4.0
56,96,5.0
56,312,4.0
56,97,4.5
56,213,3.5
56,100,5.0
56,101,5.0
56,102,4.5
56,105,4.5
56,106,4.5
56,318,4.5
56,113,4.5
56,323,4.0
56,160,5.0
56,116,4.0
56,330,4.0
56,331,5.0
56,334,3.5
56,335,4.5
56,161,5.0
56,226,5.0
56,162,4.0
56,337,3.0
56,338,5.0
56,163,3.0
56,164,4.5
56,118,3.0
56,120,4.5
56,122,4.0
56,342,0.5
56,343,3.5
56,227,4.5
56,131,4.5
56,168,3.0
56,170,4.5
56,232,4.0
56,353,4.5
56,134,0.5
56,136,4.0
56,171,0.5
56,138,4.5
56,140,5.0
56,141,5.0
56,142,4.0
56,233,5.0
56,144,4.5
56,234,5.0
56,145,3.5
56,365,2.5
56,368,5.0
56,369,5.0
56,370,4.5
56,377,4.5
56,379,4.5
56,380,3.0
56,381,2.5
56,382,3.5
56,178,5.0
56,179,3.0
56,387,3.5
56,180,3.5
56,181,1.0
56,389,4.5
56,240,4.0
56,182,5.0
56,241,4.0
56,393,5.0
56,244,4.5
56,187,4.0
56,396,4.0
56,245,1.0
56,398,5.0
56,247,3.5
56,248,5.0
56,191,4.0
56,192,5.0
56,404,3.0
56,194,5.0
56,405,3.0
56,195,5.0
56,407,5.0
56,251,4.0
56,252,5.0
56,408,3.5
56,254,4.0
56,411,4.0
56,198,4.0
56,256,4.5
56,257,1.5
56,199,4.0
56,413,4.5
56,414,2.5
56,415,5.0
56,416,4.5
56,417,5.0
56,418,4.5
56,419,4.0
56,423,4.5
56,424,5.0
56,425,4.5
56,428,5.0
56,429,4.5
56,430,4.5
57,200,5.0
57,259,3.0
57,0,3.0
57,56,3.0
57,2,3.0
57,436,3.0
57,267,3.0
57,8,5.0
57,9,4.0
57,269,3.0
57,10,4.0
57,12,3.0
57,13,3.0
57,150,4.0
57,272,4.0
57,21,4.0
57,202,3.0
57,24,3.0
57,203,4.0
57,60,3.0
57,151,4.0
57,26,4.0
57,27,3.0
57,28,4.0
57,29,3.0
57,30,4.0
57,31,4.0
57,445,4.0
57,33,4.0
57,61,4.0
57,34,4.0
57,63,3.0
57,64,4.0
57,35,3.0
57,36,4.0
57,277,4.0
57,37,5.0
57,38,5.0
57,40,4.0
57,41,4.0
57,45,4.0
57,46,4.0
57,50,5.0
57,51,5.0
57,52,3.0
57,53,4.0
57,54,4.0
57,67,3.0
57,152,4.0
57,68,4.0
57,206,3.0
58,200,5.0
58,259,4.0
58,148,2.0
58,435,5.0
58,265,2.0
58,2,4.0
58,3,5.0
58,436,5.0
58,7,5.0
58,268,1.0
58,9,3.0
58,269,4.0
58,15,3.0
58,17,1.0
58,20,5.0
58,21,4.0
58,24,5.0
58,27,4.0
58,28,5.0
58,30,5.0
58,31,3.0
58,33,5.0
58,61,4.0
58,450,5.0
58,62,5.0
58,38,5.0
58,43,5.0
58,44,5.0
58,45,5.0
58,47,3.0
58,49,5.0
58,50,5.0
58,54,5.0
58,152,5.0
58,153,5.0
58,220,5.0
58,451,4.0
58,282,5.0
58,206,5.0
58,208,5.0
58,154,4.0
58,287,4.0
58,74,4.0
58,75,5.0
58,155,5.0
58,297,5.0
58,299,5.0
58,300,4.0
58,303,1.0
58,84,3.0
58,89,5.0
58,309,2.0
58,100,2.0
58,103,2.0
58,319,2.0
58,111,4.0
58,112,5.0
58,323,2.0
58,159,5.0
58,324,4.0
58,115,3.0
58,223,5.0
58,327,4.0
58,328,5.0
58,116,4.0
58,330,3.0
58,224,2.0
58,333,2.0
58,162,5.0
58,163,4.0
58,118,5.0
58,341,3.0
58,227,3.0
58,125,5.0
58,126,5.0
58,346,5.0
58,231,4.0
58,168,5.0
58,169,5.0
58,353,5.0
58,356,4.0
58,134,4.0
58,357,5.0
58,358,5.0
58,361,1.0
58,172,5.0
58,367,4.0
58,174,5.0
58,235,5.0
58,175,3.0
58,176,5.0
58,376,1.0
58,236,5.0
58,380,5.0
58,177,4.0
58,382,4.0
58,178,3.0
58,386,3.0
58,180,4.0
58,181,4.0
58,239,4.0
58,390,3.0
58,182,5.0
58,183,5.0
58,392,4.0
58,241,5.0
58,242,4.0
58,184,5.0
58,243,5.0
58,393,3.0
58,244,5.0
58,186,5.0
58,187,3.0
58,397,4.0
58,398,5.0
58,189,3.0
58,247,5.0
58,248,5.0
58,400,5.0
59,200,3.0
59,0,3.5
59,264,1.0
59,201,3.5
59,56,3.0
59,266,4.0
59,436,3.0
59,4,3.5
59,149,1.5
59,7,3.0
59,57,2.5
59,8,4.0
59,9,0.5
59,11,2.0
59,58,1.0
59,14,3.0
59,150,3.5
59,16,0.5
59,272,4.0
59,59,4.5
59,20,2.5
59,273,1.0
59,274,4.0
59,23,3.5
59,202,2.0
59,203,3.5
59,204,1.5
59,437,4.0
59,25,3.5
59,26,3.0
59,276,3.5
59,28,3.5
59,30,3.5
59,31,2.5
59,445,3.0
59,33,3.0
59,61,3.5
59,34,2.5
59,65,1.0
59,35,2.5
59,36,4.0
59,38,3.0
59,40,4.0
59,41,3.5
59,42,1.5
59,44,4.0
59,66,4.0
59,219,2.0
59,46,3.0
59,50,4.0
59,51,3.5
59,52,4.0
59,53,3.5
59,54,3.0
59,67,4.0
59,152,3.5
59,68,4.0
59,153,3.0
59,280,2.0
59,281,2.0
59,55,3.5
59,206,3.0
59,207,4.0
59,283,3.0
59,208,1.5
59,286,2.5
59,69,4.0
59,289,4.5
59,291,3.5
59,293,3.5
59,73,3.5
59,296,5.0
59,74,4.0
59,75,4.0
59,155,5.0
59,76,4.5
59,297,4.0
59,78,3.5
59,211,0.5
59,440,4.0
59,300,3.0
59,80,3.0
59,302,3.0
59,81,3.0
59,82,4.5
59,212,4.0
59,156,3.0
59,83,5.0
59,84,4.5
59,85,4.0
59,304,3.0
59,86,4.0
59,305,4.0
59,307,4.5
59,87,3.0
59,88,4.5
59,89,4.0
59,90,3.5
59,91,4.5
59,309,3.0
59,157,4.0
59,94,3.5
59,95,3.5
59,97,4.0
59,314,4.0
59,158,1.0
59,315,4.0
59,99,3.5
59,100,4.5
